Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,SPY,XOM
2015-01-29,0.030658817287502752,0.025566165189589755,0.0015601022386922405,0.008829682004001088,0.016663844930444593,0.01971192542789394,0.009200948461134931,-0.004215852412697228
2015-01-30,-0.01474222943737271,0.12849514892877184,0.04629766299651226,-0.02212211471808482,-0.02344507173155606,-0.03907789562612342,-0.012654522222452043,-0.0018288248695636946
2015-02-02,0.012468699380809953,0.027651261355507578,-0.01000254058996182,0.006866767775635503,0.019845967736778554,0.021548609059107476,0.012307954736066351,0.024408121716416244
2015-02-03,0.0001687508341380945,-0.002527378513748023,0.0020647880157559266,0.016036503752828297,0.022284610042181255,0.007721946855915456,0.014358049724488448,0.029370477290817393
2015-02-04,0.007640097471161541,0.0032953190647652506,-0.013592861104129977,-0.01079387195615896,-0.006012174563918859,0.005752579057122281,-0.0038150644609104946,-0.008600737570072983
2015-02-05,0.007112276894491785,0.024749489304619617,0.007065003812331074,0.0107938719561589,0.006893069989199287,0.014474068232270947,0.01004429092314592,0.009792322192857627
2015-02-06,-0.008456540721217464,0.0010425830406616764,0.007614738248481524,-0.013362348903444118,0.019537297872005654,-0.0009427172892466509,-0.0027693776257435875,-0.001855988213417056
2015-02-09,0.006620432781724184,-0.00998884955846854,-0.008653360723572654,-0.013142485255036968,-0.0012107263475299665,-0.0011795949208408094,-0.004485522998817919,0.000655190752429574
2015-02-10,0.019029376848154166,0.006563030833522425,0.02034766681229626,0.005696422061376471,0.011008346363893024,0.00564966052343753,0.010596636492409236,-0.006024911562227299
2015-02-11,0.023168411929383383,0.005720888815523967,-0.004006797471376973,0.00029868650946292453,-0.0015405973261956654,-0.005177845643982302,0.0005800255018529916,-0.004515296468172917
2015-02-12,0.012572666058063554,0.005396701104405952,0.01477875112633773,-0.01951554903680083,0.020350059428504992,0.016614555235437343,0.009570980894497972,0.019348253381659995
2015-02-13,0.0048907449431218235,0.012279459098634262,0.009387874608602013,0.011915815593561942,0.0016770057847522869,0.01793984337879647,0.004107933633447061,0.01076774702879082
2015-02-17,0.005884531022390469,-0.01690343200013241,-0.01122103502447214,0.008197664294263706,0.007180664735443829,0.00045894357910766147,0.0015716641275015577,-0.0034333910775804096
2015-02-18,0.006938165885797095,-0.005502082900133491,-0.004339594954382952,-0.0047905848696310855,-0.012221006059662576,-0.0011479582817054523,9.540887015025372e-05,-0.0221673128646973
2015-02-19,-0.002099977428653758,0.014966312035109902,0.006978288202541795,0.007375505723417662,-0.002360893326483435,-0.0006891833164883634,-0.0007142570956385869,-0.017401648872707495
2015-02-20,0.00814146087523713,0.012220527796125482,-0.008545893240210031,0.0025966279615316306,0.009577626107622863,0.008241549027080965,0.005982832293597938,0.005352441088147186
2015-02-23,0.026668149559678125,-0.009217168822113446,-0.012630099960915417,-0.0007986080126915631,-0.007553205740440292,0.0065900340984257596,-0.00014197312921404896,-0.010171326975287965
2015-02-24,-0.006260099446626732,-0.004085748360366676,0.006799259716712328,0.005177748803432336,0.024466032848217065,-0.001359969797371718,0.00283659421211437,0.004595292661660679
2015-02-25,-0.025905614441345946,0.017750023321773792,0.015985855109153974,0.005051546909600158,0.005247704478906112,-0.0022705324324637263,-0.000849934023541592,0.0020112188208783323
2015-02-26,0.012576505677971484,-0.001480172383095798,0.021616204375649956,0.015587958276130139,0.007171264775293236,0.0015904080279717293,-0.001182412171431193,-0.01065933482934697
2015-02-27,-0.015142213033182332,-0.012131520665915154,0.00595406150256376,-0.002824857379173166,-0.004883873704436941,-0.00477812309623682,-0.0034119756556957323,-0.001241661270156929
2015-03-02,0.004892258696832677,0.014364015123052923,0.021782554564040338,0.006902047938605244,0.00796425134629375,0.0006839883879236433,0.0062940541762966425,-0.005662913362229109
2015-03-03,0.002089311378043874,-0.0027264055823154843,0.006534950285514916,-0.008562028466930756,0.0032327022526405726,-0.013768018370579622,-0.004112715050091143,-0.004782246246602041
2015-03-04,-0.006359276686653844,-0.004926161193133822,-0.0007950644774432686,-0.006764994733915129,0.0025785595672115132,-0.005095681322450402,-0.004224616776209536,-0.005034285207412768
2015-03-05,-0.016709376643688743,0.013263489096297565,0.005345997132770574,0.00852234057697834,-0.0020946865762473997,0.0011599652145673689,0.0010936261230596871,-0.005059827486697565
2015-03-06,0.0015020587284229443,-0.020159086597809534,-0.014779338634324504,-0.02378837367427099,-0.018065386709792547,-0.01755001988011968,-0.014164098747968725,-0.01287919074469227
2015-03-09,0.004256462102577533,-0.004033482888479241,0.0020923231131194926,0.005478983278606208,0.009968303499089785,0.011501110429910092,0.004135898708623726,-0.005504116247039445
2015-03-10,-0.0209029353420324,-0.024196744784348488,-0.025134644768472294,-0.011289272260398504,-0.025359575714206387,-0.019322274684992997,-0.01635485919177327,-0.010624502826058887
2015-03-11,-0.018399704385118638,-0.008534029363169621,-0.007458366266272597,-0.012231676762925834,0.004658769327122774,-0.0011905301062907483,-0.0023445087149802386,-0.0028525327276883766
2015-03-12,0.017917860423221656,0.021253517088100537,0.009813329786693348,0.015241287918631772,0.018584555853446646,-0.023133312631116662,0.012633677075843286,0.0023772910141769328
2015-03-13,-0.006934908599093955,-0.009827987507792043,-0.014665917998817545,-0.006229919696874106,-0.006047351102413213,0.008737972554150215,-0.006151450256376314,-0.004164210602687952
2015-03-16,0.010944295927961019,0.0074469833398575465,0.015503146127882386,0.018475349091234897,0.013838477963864592,0.004340199250655574,0.013272653323077204,0.01055537501431908
2015-03-17,0.01658820412073294,-0.0038374794735981962,-0.007201363875967942,-0.011644468952485767,-0.003887892554355868,0.0033630666732824164,-0.002977331757275597,-0.008054883835576778
2015-03-18,0.011193466411819468,0.008620474519045398,0.015217043422922195,0.015594977709632717,0.0022697116542026567,0.019003110602735473,0.011950019560830086,0.02339247530464788
2015-03-19,-0.007578960471603477,-0.005077608480877715,-0.004407929095509731,0.002264280626155383,-0.008946687258098206,-0.004953419476576063,-0.0045717476666828774,-0.01947507403585258
2015-03-20,-0.012628463962012237,0.013967947123365439,0.002268339169692775,0.00695781301346713,0.008946687258098272,0.013854718203476305,0.008787583327376577,0.0015391433700511882
2015-03-23,0.010351216073977829,-0.008970268052454936,0.000742983591595582,0.005648100650636372,-0.009927829877713292,-0.000466437450488856,-0.0019499278850108142,0.01047272357052198
2015-03-24,-0.00409608808120349,-0.0027229378138794243,0.0212975339138788,-0.00995438375281338,-0.011184170020830567,0.0009328645990783792,-0.00563482762673383,-0.010709493274755011
2015-03-25,-0.026474095410722473,-0.008402162599518113,-0.018418413294321746,-0.016016290563431314,-0.014158292252348728,-0.03414271562855774,-0.014762243548820315,0.004014906171093793
2015-03-26,0.006946187182931314,-0.009779169500559888,-0.005943630981982569,-0.00199530082007168,-0.0011751688377661538,-0.006048078692255884,-0.002384660055729342,-0.006384036299552294
2015-03-27,-0.008000149873372227,0.008700279674878311,-0.010863529844856829,0.0019953008200715803,0.00016767075493784292,-0.005840925036881889,0.002287213216192898,-0.00881470017554019
2015-03-30,0.024999044567498324,0.010816716379716264,0.00641824581920819,0.011986805166617955,0.023401836375486706,-0.00024438954991299873,0.012126562621856287,0.02423163557994042
2015-03-31,-0.015470896255324731,-0.00666947398762797,-0.011543019473975834,-0.009398657472680788,-0.006253277677177053,-0.007350745736921489,-0.008778274868216042,-0.007385031438218197
2015-04-01,-0.0014474357414249262,-0.004957122812163059,-0.009436793988189439,-0.014518813912602145,-0.0038290812054328415,0.0014745000052725252,-0.0035427652600217626,-0.006372772832897315
2015-04-02,0.008574716554193685,0.005360142637337408,-0.014998536108840534,0.004929883851341088,0.009462952156872834,-0.010616455452572171,0.0035910611570287953,-0.0018965187136019202
2015-04-06,0.01606895995101274,0.012785614000309035,0.00486527142364036,-0.00482880405124347,-0.0008264728982524679,0.030794201075362664,0.006710605052179316,0.00979775996409386
2015-04-07,-0.010577980830900606,-0.006999740390030553,0.0016715349519613213,0.009434891159836492,0.006264631696290068,-0.00048126462593673486,-0.002649610080195526,0.007256746212947324
2015-04-08,-0.003259049176778642,0.017972639576541403,0.0072780151624023195,0.0005996482757075415,0.0032811316171843376,-0.0026522300132111004,0.0033711261962895596,-0.019905539963619184
2015-04-09,0.007614219363335772,0.006119776472180107,-0.0014951347141228038,0.011613157693838623,0.006856036930753799,0.001447572085836628,0.004414092905661099,0.0069942630283864
2015-04-10,0.004257669796813536,-0.002323202927133299,0.000948331965924505,0.0071784689398471406,0.003734822033814855,0.005769530763436888,0.005442128872535795,0.01069292333888606
2015-04-13,-0.001968942672771873,-0.0007581425134450244,0.00018230080622253083,-0.014905672079718916,0.0059785479832647846,0.0009583427218302368,-0.004533033603866511,-0.0025747231434071196
2015-04-14,-0.004345192125874707,0.007166474179881308,-0.016280850930245706,-0.0002985651647810645,0.015506860600922,-0.002637708961369031,0.0019107280046900216,0.015003134498643036
2015-04-15,0.003793019709443547,-0.004319782926109481,0.0023316744901014223,0.0007958052877748119,0.01838954799107466,0.014539297707007374,0.004477282934300296,0.016599176552328516
2015-04-16,-0.004822942164594909,0.006731727364913847,0.004573277887117324,-0.008084549966321403,-0.00624904646068614,-0.002368865334094369,-0.0002852709730570936,-0.003981769516363201
2015-04-17,-0.011318305912786396,-0.027522754520884297,-0.020032999138380612,-0.0021064357177331136,-0.015317973037612296,-0.01289105551255542,-0.011570365664116747,-0.009160458517618424
2015-04-20,0.022588589171909316,0.036471305516949735,0.021889461743186924,0.0063064532315008776,0.006345361714321236,0.030523915090043437,0.00909576470190621,0.003559892272296039
2015-04-21,-0.005422438924511691,0.004278268482925638,-0.0029610095109979906,0.0008977865961836884,-0.014815471507580754,-0.0063118459266792,-0.0011920329032981416,-0.0041351512507090725
2015-04-22,0.013384402526680139,-0.0035340375596052956,0.011464169972190671,0.001295631999119513,0.010060107586987966,0.0081750517716448,0.004901815462689863,0.006653661111603079
2015-04-23,0.008130277953578832,0.0004873365248035342,0.014964598778746601,0.000298627692730596,-0.002226705453209413,0.008107839099435776,0.002513358439105186,0.000913892205538889
2015-04-24,0.004693331525589959,0.13217782645721562,0.028646159387937277,0.006152028118844353,-0.003190202805920508,0.09941310622666642,0.0023177873193820095,-0.0065321438796282355
2015-04-27,0.018027715801653993,-0.014802328720787992,-0.013230793275123531,-0.004958612950184207,-0.004161712463621166,0.00333682257346229,-0.0041668663116193475,0.000459869072387454
2015-04-28,-0.015880931172541548,-0.021317346584747692,-0.0030960608600631707,0.001589416548203747,0.006714801955119589,0.023254409927618763,0.003173778755287802,0.009038587556246577
2015-04-29,-0.014815161220663193,0.00013976146658735783,-0.005294275737495454,-0.003480007609046331,0.013295353139038915,-0.0020360371551230907,-0.004123058283347834,0.0007966832807512919
2015-04-30,-0.02750461247135917,-0.017835140106403087,-0.022736453455517825,-0.011925099766624961,-0.005360061459244562,-0.008598066304496119,-0.010070662450099112,-0.005706354888771163
2015-05-01,0.02991176630450609,0.0025808892506080355,0.0043458372075301935,0.009331531037031233,0.0055171938219706115,0.00041138638429096355,0.010782706563866968,0.016797610591193314
2015-05-04,-0.00194060089125648,0.0004019838049338454,0.0030434157793310015,0.002194759083940847,0.01729966123457678,-0.008668867850669112,0.0028434634627132332,0.002921754559822012
2015-05-05,-0.022790829036322315,-0.0043827314519974065,-0.017885604948395376,-0.00850647405277565,-0.004956704919706491,-0.013355738080373734,-0.011517524327072636,-0.00562672551475577
2015-05-06,-0.006299588568096518,-0.004974474679941024,-0.014766726671398382,-0.003322133822640937,-0.007481271492329967,-0.028122774757213392,-0.004125895958122986,-0.004751411549373491
2015-05-07,0.006166128041710498,0.018393385562940696,0.012923531058932191,0.004928891871498281,0.009032862919180451,0.009034442660951212,0.003982444968459338,-0.006712149125797067
2015-05-08,0.018665364579817934,0.01582704434698185,0.012667625627446819,0.01799909575119209,0.015232250362134441,0.02223459467715841,0.013079853692939155,0.015743002143068674
2015-05-11,-0.010238369190871571,-0.0019387370635095265,-0.00579150544148002,-0.0043457353570251515,-0.0006109360381521854,-0.007989821491501167,-0.004784405827056615,-0.016911121628689834
2015-05-12,-0.0035688502375625466,-0.004236723783933855,-0.013001403946574917,-0.005558204382121872,-0.0013762059784538806,-0.00042249793167733536,-0.0029956687147294526,0.0027621338394965738
2015-05-13,0.0011113222712880078,-0.009674996692712878,0.0014097638481941873,0.0007957915712346999,0.002445021521774521,0.00589617640946401,0.00019025253729606386,-0.005300624171848979
2015-05-14,0.023063755384049933,0.012594017600344542,0.017838424951308926,0.012649609262440482,0.008056804039601158,0.02262662778386003,0.010373883264627438,0.004725693101038581
2015-05-15,-0.0013970800026795141,-0.014634230809673496,-0.004946715091848104,0.004605024355190845,-0.0025773043044982997,-0.008657962812220157,0.0010832653636292345,0.0043597615537236106
2015-05-18,0.010967350411897558,-0.0017856359365701227,0.00032930596587156475,0.01088885328546922,0.0081634375589297,-0.0060223774472912914,0.0031016542547633906,-0.0057403225424459
2015-05-19,-0.0009220779277895684,-0.008335766490117151,0.0047630351784758405,0.005207685058984728,0.008843505184809624,-0.0025188306932710687,-0.0003281524428894332,0.00161057308405465
2015-05-20,-7.716255950466961e-05,0.0050853414440791295,0.005863095530188302,-0.0034689736171933604,-0.007940616177663678,0.0,-0.0007045778262366455,0.001607914230598762
2015-05-21,0.010174336332072749,0.01816544858996659,0.007752701727566716,-0.004189567558889537,0.0025536909575156626,-0.003368247543163108,0.002908308950322518,0.0009179740327372488
2015-05-22,0.008714493313439329,-0.009310350922674376,-0.00412120766678024,-0.01050207033855825,-0.0027039626646691056,-0.01102631680752799,-0.0023917246102229087,-0.007943539370175794
2015-05-26,-0.022277644053991217,-0.005063886094626784,-0.013306741226847399,-0.005243593589070914,-0.011195557821754366,-0.00663224633938107,-0.01080989570532957,-0.013615061519574752
2015-05-27,0.018498013877983714,0.013887592912888979,0.01281970192216178,0.003070403463751077,0.011195557821754413,0.02165711341068049,0.00944762659584056,-0.0028159019828359823
2015-05-28,-0.0019710497783045765,-0.011305538821696852,-0.00012628763033611975,0.00019786818558774805,-0.004070586976223833,-0.0033664007501615495,-0.001128779453474843,0.0
2015-05-29,-0.011447842785472515,0.006216398486480132,-0.01611670469059446,-0.010035431595683684,-0.006364533230137549,-0.012511969963753715,-0.006232768527074654,0.0010568132032371463
2015-06-01,0.001993590337587133,0.003929522453572549,0.007108011650663969,-0.000999005262540986,0.0045502908412888695,0.0078647501903766,0.0020346998174210515,-0.0008220578239805121
2015-06-02,-0.004452829782462796,0.00016242924792519466,0.008593516698310466,-0.0006000051661549501,-0.0009082798735202147,-0.0065854734535382075,-0.0009933766914540022,0.00011749841228056099
2015-06-03,0.0012298510109894174,0.012909683360482354,0.0024161478403971343,0.0010994284202773118,0.010247322184136345,-0.0014924131387231599,0.0026463543816582728,-0.0022346215120135457
2015-06-04,-0.005857421530612754,-0.01339705027547289,-0.006504265131671579,-0.008629203812642983,-0.0055630779074907835,-0.010514201428132069,-0.00848272592995597,-0.008630082536745395
2015-06-05,-0.005503526264404038,-0.00893059519904854,-0.003922893105150194,-0.0064707383053491385,0.016299671913970536,-0.004756838583516772,-0.0017148593931147565,0.0007121818214158507
2015-06-08,-0.006629331968500815,-0.00811342514389438,-0.011070474714819839,-0.006410678503155097,-0.00789236378247614,-0.008925685970525902,-0.006167983059326466,0.006740301754362058
2015-06-09,-0.0029776889438468935,0.0046644732113107,-0.002431709806178131,0.0025488801904228644,0.004326266802967711,-0.0017510805716779037,-0.0001442665500762379,-0.003186767399676309
2015-06-10,0.011393116232194498,0.012356345908307004,0.019073180999653376,0.006799377836382981,0.015948455755046314,0.020811563723820228,0.011921892433394159,0.007421090421022421
2015-06-11,-0.0022528786521148563,0.005094164796486129,-0.00464343699867885,0.003633940623428146,0.0038016123909530575,-0.003653863056923258,0.0032186179152202178,-0.0014097327172212012
2015-06-12,-0.011104240223330016,-0.007069303623812147,-0.004683282094208745,-0.009008869654862688,-0.003948039795651527,-0.010172085405301463,-0.007684665420954673,-0.012654468191991288
2015-06-15,-0.0019677330609248547,-0.01464429435721301,-0.008198371233710526,-0.008782543806896675,-0.0038169792477866665,-0.010716461237643264,-0.004294389638490526,-0.0035766867395045244
2015-06-16,0.005343473101198304,0.008437903938059568,0.0034378919022472034,0.008884746684058841,0.005573588204825342,0.007665944264238027,0.005436591631875625,0.011401436996674627
2015-06-17,-0.002354071142064007,0.0012863624751618726,0.0031701926569416123,0.0037542124733360755,-0.0033696237388249513,0.003050516973405076,0.0016156578320667137,0.0005897639324674178
2015-06-18,0.004545997624202883,0.02670825222184991,0.017374522206603675,0.01637490567085951,0.009348195403880337,0.016183118390934323,0.010345862872897314,0.008812718356645991
2015-06-19,-0.010059758415288035,-0.010225263170542422,0.002406472079852495,-0.004994549247995748,-0.010229377865955791,-0.013359248350171715,-0.004449227627434302,-0.00316303163707092
2015-06-22,0.007946147651672212,0.003145077468608174,0.003866850174891509,0.0023005198524137355,0.012843163346042467,0.0028157272510289473,0.005110147893116154,-0.0004700434638290904
2015-06-23,-0.004555503833752213,0.021989311417397437,0.006606975319862848,-0.003101640153665125,0.011390807164598787,-0.006945904833616133,0.0007076199295094592,-0.0011745550375195865
2015-06-24,0.008466088310180055,-0.011614518831298546,-0.008592304912842656,-0.004520510549856962,-0.010521159686729597,-0.005898287630206424,-0.0072892538916976635,-0.004594852150693829
2015-06-25,-0.004773064243705235,-0.0016800538374842117,-0.001110590618034433,-0.002116015057940894,-0.00537513640329108,0.00021897991043555098,-0.0030452492762087333,-0.008896413687725825
2015-06-26,-0.005899835796916874,-0.0045547095123684034,-0.008802780313743895,0.005232198704617878,0.004360621806415979,-0.00857975432993049,-0.00019034351161778862,-0.0008344303456323777
2015-06-29,-0.017669949711414192,-0.018987650467357453,-0.02158532750495401,-0.019866740432966747,-0.025708630540254997,-0.019860073385579265,-0.021193054642337887,-0.012479218689002723
2015-06-30,0.007201199186413019,0.009792319313729854,-0.0022379577335302544,-0.0022551422543891915,0.008299063295243918,-0.004970714381521425,0.0020909122993419123,0.004577869285907536
2015-07-01,0.009284918437523043,0.007573314318589781,0.00601843672113857,0.010310182943063077,0.011079051467948511,0.006772165503199309,0.00798370864046398,-0.010026090882134199
2015-07-02,-0.0012647418287457367,0.0007313792115561281,0.007408529324778663,-0.00030463706402778114,-0.008112924963076085,-0.0011256633167962646,-0.0009162823315349682,0.009304806004246048
2015-07-06,-0.00348587023888814,-0.0038226041830913536,-0.0031473733268359678,-0.0024409633685656736,-0.002817663632526946,-0.000225046100345508,-0.002850058433038679,-0.007364339065865332
2015-07-07,-0.002463437600479976,0.0015582933786275465,0.008050088895931942,0.007304881049398041,-0.007902698515406946,-0.002029391419316965,0.006269085169215522,0.00411155875814866
2015-07-08,-0.025136370538516275,-0.01620495854921257,-0.01526051979518165,-0.011693687605756592,-0.02072241848582185,-0.0013555851592472364,-0.0169194721650728,-0.010920098064397607
2015-07-09,-0.020607386915526372,0.010855409939170349,0.0054310041314844905,0.006423200517579247,0.010339101489672866,0.006309211244964205,0.0018070235865689968,-0.004523979345302714
2015-07-10,0.026383403472136233,0.02077765950262371,0.020822717287406974,0.01141820197071203,0.014118588405023733,0.0020195714825605475,0.012512928102341156,0.007569117562154018
2015-07-13,0.019121391246087544,0.02682897612278171,0.027700782913219743,0.00740763292032133,0.015391797210160046,0.020633180807864856,0.010976665319286141,0.002429451679817077
2015-07-14,-0.00039785463343269394,0.021713079555152615,0.021542247792730024,-0.004898601772187438,0.013855764592842566,0.0017548218625858991,0.004328756356763594,0.008337342218885845
2015-07-15,0.0095871279628608,-0.009452349965458655,-0.0003766066574252395,0.006393403611620527,0.0021701471418956405,0.0030643438575070985,-0.00033230351240332164,-0.00422030647186121
2015-07-16,0.013237885553124416,0.03051473282903452,0.03005940967303601,0.00684747461540395,0.0053335178565779824,0.019476721393492855,0.007992386052999475,0.0018106145117973461
2015-07-17,0.008600183884550175,0.01571250303118269,0.15064544283353679,-0.010239164016988558,-0.005044271915508293,-0.0008577064155162528,0.0008473762487934539,-0.0036248047274184264
2015-07-20,0.01872497916438485,0.01048300082484486,-0.00973841529081947,0.002893704277324152,0.0007219091474437415,0.006414138048654527,0.0005177922567883003,-0.010342434091313418
2015-07-21,-0.010044926205335435,-0.00020494080940346978,0.003616405352866038,-0.0002989712388424805,-0.002312370694516666,0.007643536545813498,-0.003958726594804725,-0.0012241618895445373
2015-07-22,-0.04321466973675314,0.0005531344451505448,-0.00035979185975928545,-0.0015961265969814834,0.014082151664448995,-0.03749585529253769,-0.001796573639115594,0.0015909933253413682
2015-07-23,-0.0004795724555285665,-0.012551067355651577,-0.02974306048319807,0.00019974441142744188,-0.006298246406364387,0.012438283698891805,-0.005645775523983915,-0.007979065488790968
2015-07-24,-0.0052871735513577035,0.09346463575117221,-0.030028606686616315,-0.010534249316003214,-0.01053741866346996,-0.0036936540013749516,-0.010426523121215427,-0.014899580116894188
2015-07-27,-0.013993225136374954,0.003751736482401084,0.005331365774511697,-0.008813230101790435,-0.013146826956145576,-0.01292628474053759,-0.00583399491069533,-0.008542951554878367
2015-07-28,0.004956503878550434,-0.01017557202723197,0.002109324454655253,0.00750139186400529,0.0005879948838083205,-0.000220136620927253,0.012207868559019345,0.03982259493468552
2015-07-29,-0.003165847736260664,0.0056302031879088225,0.002679401470489961,0.007144330383150512,0.012993954973165262,0.02073618387714182,0.0068553372602776445,0.007970047825436706
2015-07-30,-0.005053712950381987,0.014562582082145125,0.00472113955413545,0.0011021832142289393,0.0014494589686649309,0.012665351414779575,0.00023784462104828313,-0.0015649213962719932
2015-07-31,-0.008782652425226368,-0.0011370388129638095,-0.010680533072785773,0.0036993802313905508,-0.007414385294625521,-0.0038468851287715993,-0.0015193268108787616,-0.04685850350674095
2015-08-03,-0.0238600590822428,-0.002091214682903946,0.010921215715148798,-0.00189802470535105,0.0,0.0023530094714108766,-0.0033786779213387744,-0.014624840336339774
2015-08-04,-0.03260990922747815,-0.005867313359490785,-0.005188357738528263,-0.002201404020239917,-0.001022448650660081,0.01547421993514125,-0.001955957458074017,-0.011467114170321221
2015-08-05,0.006607417178353881,0.009561244357738303,0.017998791428104954,0.00718808626944708,0.003936280036367038,0.0008410220974388118,0.003290218768818685,0.0
2015-08-06,0.002174063089754266,-0.014159117203467297,-0.0046748073083447235,-0.014530088006095527,-0.007007764070573536,-0.02038292930512324,-0.008221643244886388,0.011851175728499329
2015-08-07,0.0033817019817730634,-0.013002960688429046,-0.00863209058776624,-0.002222846989239958,-0.0029350959623379927,0.0025707265023735236,-0.0019219507005972386,-0.016266628770942464
2015-08-10,0.0357121062494769,0.002637071045348761,-0.0018831813868900142,0.00946442769964758,0.012268473590634823,0.01254407942829436,0.012520314741027765,0.024683311219508654
2015-08-11,-0.05344099196891482,0.006581288985736997,0.04014004819281212,-0.00784715301509569,-0.009626692617153713,-0.019629564701725017,-0.009063720390153454,-0.006816806191266894
2015-08-12,0.015302040253898152,-0.0029429145338807517,0.0016935447585589834,-0.0030345129375041456,-0.014616214011428442,0.007085485273430629,0.0011970396564447664,0.01663732638154843
2015-08-13,-0.000781164996215111,0.007105195874011613,-0.007199065567602273,-0.0023327189020399966,0.004599829089216468,-0.00021406157932413975,-0.0012453733354227622,-0.0017784457842448156
2015-08-14,0.007009639548272251,0.0035055506963879903,0.0041572923148566416,0.003345074389481724,0.005020770658421919,0.005761385145042572,0.0036360317977345426,-0.003694015664423044
2015-08-17,0.010295132685794536,0.006937030886517252,0.006852398992452728,0.010670555251454508,0.0026477011312716547,0.006785362999255003,0.0055712053876611845,0.005218288522816615
2015-08-18,-0.005649213238528209,-0.000373756509223592,-0.007781024323415553,-0.005019013302406901,0.0020545120847358577,0.005515332158791985,-0.0029009696455392,-0.011105742376537692
2015-08-19,-0.012872181394732979,-0.003932793184296871,0.007680128974013068,-0.0006041548451083184,-0.008983116242845032,-0.014060594833867455,-0.007936672217191382,-0.021670974100265552
2015-08-20,-0.020733182914009652,-0.032691014838186455,-0.0212017179426152,-0.005249734865985632,-0.024862483339259434,-0.020592633864461685,-0.021102798432790944,-0.022016917222191335
2015-08-21,-0.06311336343897381,-0.04219384732642084,-0.053582395558157685,-0.02562115577915626,-0.036131989832127974,-0.05839574265023142,-0.030564693693550183,-0.033268128357202276
2015-08-24,-0.025279345148450278,-0.06496054361794366,-0.04107894401037049,-0.029092438316271015,-0.0541109258945481,-0.032804884146636834,-0.04301908802088545,-0.04842965933056049
2015-08-25,0.005994966460006619,0.006453422872329922,-0.009166505579714605,-0.022773978815961785,-0.00565906594047343,-0.02946084863375313,-0.01183720131828026,-0.00014552778688724948
2015-08-26,0.055770066330745445,0.07116757438876509,0.07434596238996692,0.04714623222872825,0.04886154299574526,0.05387198840843278,0.03767492354899831,0.053691179861818435
2015-08-27,0.029021398215828727,0.03454240059306778,0.01238244625578762,0.011603075210025215,0.024650202504515228,0.02748132708922557,0.02443404050985363,0.031900103315222965
